user_id,song_id,play_count
85c1f87fea955d09b4bec2e36aee110927aedf9a,SODJTHN12AF72A8FCD,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOELXOV12A8C13616B,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOGGLLR12A8C13C471,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOHANDU12A8C13C47F,1
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOIDFHN12A8C13ABAC,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOJONCB12A8C13B8F5,3
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOJQTIA12AF729F6BF,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOKLBHE12A8C13B8FA,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOLEBXE12B0B8062D3,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOQWKES12A8C136184,1
85c1f87fea955d09b4bec2e36aee110927aedf9a,SORKSWV12AF72A4DD7,1
85c1f87fea955d09b4bec2e36aee110927aedf9a,SORNOFK12AF72A0F50,1
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOTVFEF12AF729E6CE,3
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOTXQVF12A8C13ABBA,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOUOAUF12A58A7EC58,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOUSQUG12A8C13616F,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOXRCLC12A8C136166,3
81bde1c3a845c64f1677bd9d28f2da85dfefcf30,SOBSJEO12A8AE46C88,2
81bde1c3a845c64f1677bd9d28f2da85dfefcf30,SOCKEDZ12A6D4F6F09,1
81bde1c3a845c64f1677bd9d28f2da85dfefcf30,SOECVEZ12A6D4F6F06,1
81bde1c3a845c64f1677bd9d28f2da85dfefcf30,SOFLLDL12A8C13A1F9,1
81bde1c3a845c64f1677bd9d28f2da85dfefcf30,SOQFYBZ12A6D4F73A1,1
81bde1c3a845c64f1677bd9d28f2da85dfefcf30,SORKKVL12AB01842E5,1
81bde1c3a845c64f1677bd9d28f2da85dfefcf30,SORNHEI12AB01859E3,1
81bde1c3a845c64f1677bd9d28f2da85dfefcf30,SOTWSXL12A8C143349,1
81bde1c3a845c64f1677bd9d28f2da85dfefcf30,SOUNNWW12AB018795D,17
81bde1c3a845c64f1677bd9d28f2da85dfefcf30,SOZKNSB12A8C140F11,2
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOAAAGQ12A8C1420C8,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOALDLA12A6D4F8657,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOALVOP12A6D4F5DA1,10
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOASKHY12A8C134454,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOASXQD12AB018902F,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOAUWYT12A81C206F1,69
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOBADEB12AB018275F,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOBVTQI12A6D4F8F75,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOCBQKE12AB018548E,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SODTHGM12A81C214A7,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOEASYD12AF72A8F83,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOFCPOU12A8C13BF40,15
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOGQANL12A6701E099,10
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOGUVMD12AB0183C82,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOHKXZN12AB0187281,10
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOIBCIC12A58A7B55B,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOJYBJZ12AB01801D0,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOKQDGA12A8AE47D53,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOLBRCR12A6D4F8A12,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOLLVAJ12AF72A1CF7,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOLPVAQ12AB017EB35,10
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOMGIYR12AB0187973,9
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SONQBBD12A8AE47D66,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOONTLJ12AF72AC017,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOPABZM12A6D4FC668,11
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOPSOHT12A67AE0235,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOPUCYA12A8C13A694,43
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOQPGDF12AB01858C5,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOQZYQH12A8AE468E5,32
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SORVYTS12A6D4F77D5,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOSCIZP12AB0181D2F,3
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOSHVEI12AF729AF6B,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOSTLBB12A8C13E3DB,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOSXLTC12AF72A7F54,11
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOUMHDX12AAF3B130B,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOVGKPF12A8AE45594,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOVPBWS12A8C141EF1,10
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOVWADY12AB0189C63,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOVXELC12A8AE45ACD,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOVYNVS12AC3DF64AB,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOWBMHX12A8C13851C,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOWEHOM12A6BD4E09E,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOWNARE12A6D4F64AE,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOWONQS12A6D4FC79A,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOWUJBA12AB017C945,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOXKGUD12A58A7C687,6
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOXLOQG12AF72A2D55,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOYBAYY12A8151BA7C,2
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOYIZSN12A6701E0BB,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOYTZBN12AB0187A0C,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOYXVVS12A6D4F7DA7,10
b526db34ac055a64202fe7af4b16130b7de545ab,SOAHXWI12A6D4FAFA8,1
b526db34ac055a64202fe7af4b16130b7de545ab,SOAXAQH12A8C13585D,2
b526db34ac055a64202fe7af4b16130b7de545ab,SOBEITD12A6D4F8C38,1
b526db34ac055a64202fe7af4b16130b7de545ab,SOCXYDD12A6D4FB7FD,1
b526db34ac055a64202fe7af4b16130b7de545ab,SODJVWR12A6D4FC554,1
b526db34ac055a64202fe7af4b16130b7de545ab,SOEQDSJ12A58A7CB53,5
b526db34ac055a64202fe7af4b16130b7de545ab,SOEXPZI12A6D4F6735,8
b526db34ac055a64202fe7af4b16130b7de545ab,SOFLJQZ12A6D4FADA6,1
b526db34ac055a64202fe7af4b16130b7de545ab,SOGKKNY12B0B80912D,11
b526db34ac055a64202fe7af4b16130b7de545ab,SOHTFGC12A8C135865,2
b526db34ac055a64202fe7af4b16130b7de545ab,SOIYXFM12AB017EF57,1
b526db34ac055a64202fe7af4b16130b7de545ab,SOJEHZW12AF729E409,4
b526db34ac055a64202fe7af4b16130b7de545ab,SOJJMAQ12A6D4F6833,1
b526db34ac055a64202fe7af4b16130b7de545ab,SOJVKNH12A58A80194,1
b526db34ac055a64202fe7af4b16130b7de545ab,SOMMIKI12AB017EF5B,1
b526db34ac055a64202fe7af4b16130b7de545ab,SOOQPPL12AB017D2E3,4
b526db34ac055a64202fe7af4b16130b7de545ab,SOPMAJM12A6D4FB308,1
b526db34ac055a64202fe7af4b16130b7de545ab,SOUGUPS12A6D4FA448,1
