song_id,title,artist,track_analysis_sample_rate,track_loudness,track_tempo,track_tempo_confidence,track_time_signature,track_time_signature_confidence,track_key,track_key_confidence,track_mode,track_mode_confidence,tatum_duration_median,tatum_duration_stdev,tatum_duration_variance,segment_duration_median,segment_duration_stdev,segment_duration_variance,segment_loudness_max_median,segment_loudness_max_stdev,segment_loudness_max_variance,segment_loudness_start_median,segment_loudness_start_stdev,segment_loudness_start_variance,segment_loudness_end_median,segment_loudness_end_stdev,segment_loudness_end_variance,segment_pitches_median,segment_pitches_stdev,segment_pitches_variance,segment_timbre_median,segment_timbre_stdev,segment_timbre_variance,sections_duration_median,sections_duration_stdev,sections_duration_variance,sections_loudness_median,sections_loudness_stdev,sections_loudness_variance,sections_tempo_median,sections_tempo_stdev,sections_tempo_variance,sections_key_median,sections_key_stdev,sections_key_variance,section_mode_mean
SOKQCDA12A6D4FA556,Wonderful Stash,Wishbone Ash,22050.0,-8.73,133.00799999999998,0.769,4.0,1.0,11.0,0.594,1.0,0.471,0.22555,0.003782825290257564,1.4309767176612225e-05,0.18798,0.1204412253206464,0.014506088756738712,-8.485,5.7796669524184905,33.404550080878444,-16.399,6.361853624409362,40.47318153841054,0.0,1.0055438907106773,1.0111185161455665,"[0.514, 0.814, 0.304, 0.363, 0.318, 0.202, 0.212, 0.179, 0.19, 0.181, 0.272, 0.323]","[0.27849883709760137, 0.3291024127175103, 0.2763715074453474, 0.334531679400619, 0.2646811612819518, 0.2687087911572474, 0.2836620613176013, 0.21561673794350802, 0.19668133399594717, 0.1941665960577887, 0.2366509769205404, 0.3012064539048543]","[0.07756160226471631, 0.10830839805648648, 0.07638121012761372, 0.11191144452259853, 0.07005611713756259, 0.07220441444518919, 0.0804641650309506, 0.046490577681399414, 0.03868354714242532, 0.03770066702466848, 0.05600368487744615, 0.0907253278739371]","[47.56, 72.119, -54.361, -19.149, 4.357, -36.958, -8.105, 3.842, -4.709, 4.36, -6.438, 1.786]","[5.619672836356149, 54.04211589800005, 56.09264551128658, 32.49686858515775, 30.12306402367465, 27.776260868581893, 24.728518453882575, 16.930453167253983, 17.24879524565241, 14.774306656641999, 13.362105332687381, 12.707680135529895]","[31.580722787679164, 2920.5502907328696, 3146.384880454858, 1056.0464678410126, 907.3989861744021, 771.5206678395137, 611.4996249240111, 286.64024444858046, 297.52093742644115, 218.28013718449606, 178.54585892183258, 161.48513442694107]",20.36462,21.77025737653668,473.9441062406497,-9.21,5.160597141527601,26.631762857142853,133.029,1.6190516271659072,2.6213281714285714,6.0,4.07080195679286,16.571428571428573,0.6666666666666666
SOBDLRM12A8C13A0AC,Before He Kissed Me,Lisa Brokop,22050.0,-7.119,158.886,0.509,4.0,0.969,11.0,0.775,1.0,0.785,0.18882,0.0009250871042376851,8.557861504268659e-07,0.209345,0.14345197720731245,0.02057846976468728,-6.2905,4.125719858718006,17.021564352620132,-13.9755,5.663801266585049,32.07864478737039,0.0,2.563072973150283,6.569343065693432,"[0.3255, 0.275, 0.1215, 0.2025, 0.1805, 0.198, 0.4665, 0.158, 0.178, 0.1595, 0.321, 0.557]","[0.2687899018798265, 0.2950233591820654, 0.1768668207516322, 0.23400585015514225, 0.3007106615950913, 0.20188310349592925, 0.32918268402427947, 0.16324791885814666, 0.292864571752899, 0.2191372488012187, 0.2759401563119993, 0.3714650236040971]","[0.07224801135256675, 0.08703878246306997, 0.03128187228279, 0.05475873790683089, 0.09042690199695752, 0.04075678747714808, 0.10836123946142863, 0.026649883011516034, 0.08576965738800892, 0.04802113381216723, 0.0761429698654906, 0.13798626376119244]","[49.668, 71.874, 26.8495, 0.1925, 14.3155, -23.629, -6.656, 0.164, -2.2155, 3.2664999999999997, -8.59, -0.6555]","[4.12650408148553, 35.515642202569744, 42.52986617179619, 42.189161978568336, 26.358330421417786, 31.11227000472588, 29.20369199557144, 16.71639478731456, 15.782026226008583, 14.064577213971, 19.677376177571798, 16.604671504899226]","[17.02803593451674, 1261.360841060953, 1808.789516590894, 1779.925388453876, 694.7615826046384, 967.9733448469656, 852.8556261722034, 279.4378546853574, 249.07235179842272, 197.8123322077523, 387.19913323367007, 275.7151157856123]",12.295925,6.0484265277218086,36.58346346124889,-7.2995,1.0466404242994718,1.0954561777777785,158.8675,0.287367921352094,0.08258032222222328,11.0,3.171049598406741,10.055555555555557,0.8
SOMXBRA12AB017C656,Blessed,The Emotions,22050.0,-8.979,84.205,0.24,4.0,1.0,7.0,0.236,0.0,0.4920000000000001,0.35659,0.006952990465483896,4.834407641310997e-05,0.20259,0.1411535644019574,0.01992432874337753,-8.898499999999997,8.342603149695469,69.5990273133088,-19.122,8.287141076631437,68.67670722399204,0.0,1.8090680674665816,3.272727272727273,"[0.366, 0.2915, 0.383, 0.187, 0.2075, 0.3585, 0.267, 0.444, 0.241, 0.278, 0.3415, 0.2125]","[0.3017736416243486, 0.2636823714217425, 0.3135144161197342, 0.2535670863258165, 0.2177031115997923, 0.31496622244771666, 0.23537779689309202, 0.33415874062953704, 0.21410197554978436, 0.24822986396560112, 0.32469035591455836, 0.22291157068207348]","[0.09106733077922079, 0.06952839299859376, 0.09829128911489783, 0.06429626726776408, 0.04739464480023162, 0.09920372128298453, 0.05540270727024568, 0.1116620639391182, 0.045839655934320454, 0.061618065364380845, 0.10542382722392257, 0.049689568343949046]","[46.42, 16.3335, 37.543000000000006, 13.536999999999999, 32.1265, -25.268500000000003, 3.6695, 4.4295, -8.1355, -0.5785, -3.4045, 2.1465]","[7.910063983108578, 49.34518365023021, 49.49052459196183, 43.50751194026068, 25.93045811950388, 30.072994832738335, 27.191298931178608, 17.68779323052437, 17.25796033229831, 15.161283340261528, 17.11020950317619, 14.95043199929027]","[62.56911221687154, 2434.9471494749473, 2449.3120243875787, 1892.9035952319257, 672.3886582873447, 904.3850182099065, 739.366737564715, 312.85802936578375, 297.83719483118205, 229.8645125236918, 292.75926924258084, 223.51541696540244]",21.68453,16.54740388376909,273.81657529257643,-8.107000000000001,8.840347230942703,78.15173916363634,84.124,0.9198259716825924,0.8460798181818255,3.0,2.370270410350224,5.618181818181819,0.7272727272727273
SODDEQU12AAF3B2FC8,Passione,Neffa,22050.0,-10.144,113.0,0.932,4.0,1.0,5.0,0.075,0.0,0.419,0.26546,0.0015857087360744153,2.51447219566272e-06,0.2619,0.1878789962727268,0.03529851724044728,-9.5255,3.671422206177253,13.479341016011446,-15.5235,6.1617826314965045,37.967565197812014,0.0,2.087667001917663,4.358353510895884,"[0.456, 0.127, 0.057, 0.047, 0.1, 0.2525, 0.15, 0.186, 0.108, 0.054, 0.057, 0.135]","[0.40196769524751474, 0.23895839481592737, 0.2993551392451313, 0.21193465250640464, 0.2544556794600003, 0.4069984385249809, 0.21761555750451772, 0.2747467643374607, 0.22606921481323353, 0.23671316369833645, 0.2074097191592805, 0.2093377424722115]","[0.16157802802259888, 0.05710111445300462, 0.08961349939247194, 0.04491629693301049, 0.06474769280945043, 0.16564772896177268, 0.04735653086800205, 0.07548578451390417, 0.051107289886271924, 0.05603312186807542, 0.0430187916017316, 0.04382229042336194]","[47.4535, -1.7395, -29.2025, -13.401, -2.8520000000000003, -27.7015, -0.08600000000000001, -13.7775, -5.881, -3.451, -5.0329999999999995, 6.3645]","[4.425535124138905, 49.094882758069254, 44.558937821528346, 34.32754718573319, 21.47520758463293, 28.49811437220907, 17.89822841771164, 25.21049174441653, 16.97950253388961, 18.92160809457138, 13.572461139562316, 13.559728009016213]","[19.58536113498716, 2410.3075130285656, 1985.4989397828292, 1178.3804957887387, 461.1845408030758, 812.1425227715092, 320.34658049258053, 635.5688939952939, 288.3035062983638, 358.0272528845491, 184.2117013849292, 183.86622367849878]",14.33829,8.370194403049961,70.0601543448489,-10.013,2.971489336868109,8.829748879120876,113.0525,30.21971868264564,913.2313972582416,3.0,3.945368685678699,15.565934065934064,0.5714285714285714
SONYUEW12AB018B373,My Everything [Screwed] (feat. Trae The Truth),Lil O,22050.0,-11.955,135.497,0.583,4.0,0.961,1.0,0.0,0.0,0.093,0.22174,0.006941119338561676,4.817913767215488e-05,0.22236,0.11249773109186996,0.012655739500818688,-11.725,3.141054493002221,9.866223328009438,-21.075000000000006,4.215321419062652,17.76893466600836,0.0,0.7257288888890032,0.5266824201680672,"[0.4655, 0.8745, 0.368, 0.348, 0.419, 0.364, 0.259, 0.208, 0.23, 0.2, 0.167, 0.23]","[0.28154947478328646, 0.3095393291251709, 0.2715764885738456, 0.28768896120768106, 0.302908170801738, 0.30732277543868103, 0.2839488316765227, 0.2725258445035655, 0.291194441944516, 0.2834199435558934, 0.26320331405965075, 0.3334055894279937]","[0.07927010675074446, 0.09581459627526089, 0.07375378914610008, 0.08276493840075462, 0.09175335993845488, 0.09444728830333396, 0.08062693901046222, 0.07427033592238157, 0.0847942030193781, 0.08032686440522581, 0.06927598453198314, 0.11115928706182789]","[44.012, 58.658500000000004, -26.14, -19.325, 0.9395, -17.689999999999998, -15.242, 12.5095, -2.1185, 6.133, -11.525500000000001, 3.5345]","[2.887671806330476, 58.414533921057505, 39.194661170313594, 42.127484566327965, 31.77652496954856, 28.409696248341067, 20.16105880855946, 35.59327645545467, 18.830186616957313, 23.20418502516314, 18.76572451355218, 14.796810352906968]","[8.338648461075913, 3412.2577732143777, 1536.2214642556885, 1774.724955886201, 1009.7475391403432, 807.1108409230045, 406.468292282193, 1266.8813288344236, 354.5759280294383, 538.4342026820054, 352.15241651853313, 218.94559661989481]",19.93812,12.335798364059196,152.17192127872542,-11.778,1.4576086580423429,2.124623,135.519,0.6790341402583244,0.4610873636363618,1.0,3.6902820784029258,13.618181818181819,0.4545454545454545
SOWWQXA12A81C1F9CA,Scream,Billy Idol,22050.0,-3.64,162.032,0.589,4.0,0.8959999999999999,10.0,0.847,1.0,0.637,0.18523,0.0025968769133238386,6.743769702954347e-06,0.266165,0.2364434927345965,0.05590552525653519,-2.8895,5.832658242702119,34.019902176160976,-7.8425,7.101838965329633,50.436116689474275,0.0,2.036532699906392,4.147465437788019,"[0.961, 0.486, 0.307, 0.268, 0.2355, 0.3925, 0.29, 0.31, 0.208, 0.271, 0.327, 0.369]","[0.275673461434938, 0.25447029425334955, 0.22292974745600658, 0.24921073454679454, 0.20527659743996507, 0.31933243878917256, 0.2377149652072946, 0.21866663940185985, 0.2136415835514414, 0.21906528381602414, 0.3439826353030727, 0.24509404457935674]","[0.07599585733952025, 0.06475513065738629, 0.04969767230079888, 0.0621059902133529, 0.04213848145652948, 0.10197320646304063, 0.05650840468350528, 0.047815099187303006, 0.04564272622236751, 0.0479895985733952, 0.11832405339004672, 0.060071090688267714]","[54.312, 47.4475, -4.664, -21.0, 5.5335, -31.337000000000003, -6.051, -3.948, 2.5905, 4.3075, -9.3155, 1.6705]","[6.11136994185328, 41.65388057933241, 43.36584433679576, 30.128432237664708, 19.27799750930312, 23.87887673882081, 21.125029027451124, 17.970952402607146, 14.786599662586411, 13.61572460462066, 15.103798963287947, 14.669906900313054]","[37.34884256618776, 1735.0457673172855, 1880.5964550432009, 907.722429099554, 371.64118796869735, 570.2007543077976, 446.2668514106525, 322.9551302567716, 218.64352958160057, 185.38795650887243, 228.12474312341806, 215.20616846385252]",27.04063,15.23721330759751,232.17266938122663,-3.5715,4.667089833194892,21.78172751111111,162.1105,2.463647614141812,6.069559566666642,10.0,4.249182927993989,18.055555555555557,0.7
SOCWWYB12A6D4F9AF4,He Is Not Silent (Out Of The Grey Album Version),Out Of The Grey,22050.0,-7.773,141.518,0.7709999999999999,4.0,1.0,4.0,0.325,0.0,0.382,0.21194,0.001377990048003864,1.8988565723976917e-06,0.22009,0.1654713858845881,0.02738077954656626,-6.3705,6.2332534680597975,38.8534487970795,-13.828,7.038344458192734,49.538292712172364,0.0,2.0249019211884813,4.100227790432802,"[0.5285, 0.3965, 0.3895, 0.1875, 0.38, 0.2005, 0.293, 0.3055, 0.202, 0.36, 0.233, 0.455]","[0.34801319129520114, 0.3557440146436401, 0.3594609327236836, 0.1961405458104016, 0.30815452275095845, 0.19199907348983256, 0.25626174031140914, 0.27797197546656727, 0.1916717794150247, 0.32219331303333265, 0.20429107535267466, 0.3308527475568514]","[0.12111318131547026, 0.1265538039547744, 0.12921216215458062, 0.03847111371080225, 0.09495920989187098, 0.036863644220954124, 0.0656700795474321, 0.07726841914478588, 0.03673807102412189, 0.1038085309633951, 0.04173484346875219, 0.10946354056591766]","[49.6435, 56.564499999999995, -17.4765, -18.342, 17.1935, -30.334, 4.3925, -4.5525, -1.9215, 2.831, -9.822, 0.2155]","[6.233920587736791, 39.28345944651983, 45.42934640111655, 32.717519443323965, 23.942159195129822, 27.973087827827335, 22.981030955196516, 23.81784742886107, 16.45933443013585, 18.103571819741305, 17.572139811278547, 13.588914024797086]","[38.86176589420862, 1543.1901860863682, 2063.825514432641, 1070.4360785242816, 573.2269869249395, 782.4936426233419, 528.1277837637006, 567.289856144504, 270.9096898830555, 327.73931263253144, 308.7800975471204, 184.65858437332696]",20.754530000000006,14.199239703664146,201.61840816211225,-7.598000000000001,4.69781368061546,22.069453377777773,141.47449999999995,0.23218883598389545,0.0539116555555563,7.0,2.5473297566057065,6.488888888888887,0.3
SOLGCKQ12A8AE47CFA,Ac?rcate M?s,Leo Marini,22050.0,-15.315,88.956,0.119,4.0,1.0,5.0,0.39,1.0,0.382,0.33624,0.010914178477862028,0.00011911929184662671,0.25519499999999995,0.27034339234759885,0.07308554978600777,-17.261499999999998,6.668822610825683,44.473195014659865,-23.739,8.920962581165064,79.58357337454723,0.0,2.615378349162203,6.8402039092664095,"[0.1695, 0.15, 0.1505, 0.129, 0.148, 0.1815, 0.162, 0.122, 0.103, 0.0975, 0.0985, 0.1125]","[0.3732057043552607, 0.31259236267377766, 0.30223681224140453, 0.26715315198167283, 0.2982454258935937, 0.3658214100516631, 0.2834789936604734, 0.32918898495288895, 0.2564702481341831, 0.3110464094959053, 0.29662082882401547, 0.30290538048324833]","[0.13928249776330626, 0.09771398520197455, 0.091347090673846, 0.07137080661374279, 0.0889503340664511, 0.13382530405218704, 0.08036033984675474, 0.10836538781431335, 0.06577698817800945, 0.0967498688602944, 0.08798391609224587, 0.09175166952570143]","[39.4705, 52.299499999999995, -32.346999999999994, -23.695, 16.413, -22.988500000000002, -14.436, 3.498, -6.0045, 6.555, -9.7055, 7.0665]","[7.121006211917575, 60.896234812841485, 50.1323001562705, 53.59523192027074, 33.78701585536941, 38.437902497566554, 33.755413863598655, 29.820211014258444, 20.20633742208158, 23.044083098383847, 19.998713932090556, 23.042867620086884]","[50.7087294701687, 3708.351414380727, 2513.2475189583993, 2872.448884587608, 1141.562440410984, 1477.472348412433, 1139.4279651028282, 889.2449849349007, 408.2960720150146, 531.02976584522, 399.94855893759285, 530.9737481568486]",18.979095,7.235561493349433,52.35335012404108,-15.760000000000002,2.854392276449952,8.14755526785714,89.0235,1.7038081506688778,2.902962214285701,5.0,3.64250698597232,13.267857142857142,0.875
SOHMYGC12A6D4FAC4B,Dancing In The Dark,Diana Krall,22050.0,-15.477,109.218,0.368,4.0,1.0,7.0,0.7020000000000001,1.0,0.364,0.274875,0.0066557213507142466,4.42986266983535e-05,0.26163000000000003,0.1143743801402944,0.013081498832476574,-15.383,6.281819376802738,39.46125468277435,-21.507,6.792556296821829,46.13882104549387,0.0,1.5502251215423972,2.4031979274611404,"[0.314, 0.284, 0.259, 0.149, 0.118, 0.15, 0.272, 0.473, 0.215, 0.184, 0.095, 0.136]","[0.29484851318878624, 0.30269936821475835, 0.3482606858048982, 0.2821300093369894, 0.2295805281463715, 0.2923700515406109, 0.2999300911043327, 0.37433529658045317, 0.22817755447923088, 0.3073828864914326, 0.2174749578767779, 0.22671411737792152]","[0.08693564572963786, 0.09162690751761385, 0.12128550527729802, 0.07959734216848974, 0.05270721890396688, 0.08548024703785947, 0.08995805954985332, 0.14012691426597582, 0.052064996368122375, 0.09448423890780493, 0.04729535730350632, 0.05139929101844998]","[41.426, -34.238, -11.424, -16.485, 15.317, -29.272, -2.67, -8.479, -6.234, -3.665, -2.29, -2.165]","[6.296971274522596, 39.989860959816184, 48.68565749419408, 32.77095624066715, 22.461384862766874, 22.147839869505688, 20.823638931170983, 19.295597459393374, 13.933715504729433, 16.895062642217106, 14.12149580031284, 13.682206285188434]","[39.65184723216273, 1599.1889795854308, 2370.2932456419762, 1073.935572927721, 504.5138099533328, 490.5268108852658, 433.62393833577977, 372.320081314948, 194.1484277667374, 285.44314168444004, 199.41664363825316, 187.20276883044988]",18.84393,28.434261477914976,808.5072257944397,-14.879,9.937502479277226,98.75395552564105,108.649,1.3139925506169836,1.7265764230769265,7.0,3.2816506165694683,10.769230769230768,0.6923076923076923
SOHGZWM12AAA8C86EA,On the Surface,Stemm,22050.0,-4.149,135.011,0.443,4.0,1.0,5.0,0.027000000000000003,1.0,0.4920000000000001,0.22248,0.034412675074798164,0.0011842322058036342,0.29587,0.3529636757339088,0.12458335638759192,-2.7715,3.804464329959616,14.473948837935074,-6.9345,4.237601009173506,17.957262312948316,0.0,1.7672961896230883,3.1233358218562866,"[1.0, 0.5435000000000001, 0.304, 0.247, 0.3525, 0.2775, 0.26, 0.559, 0.3335, 0.247, 0.305, 0.3635]","[0.22586821171568572, 0.2639643079946725, 0.17483489211469946, 0.2160480110543847, 0.18096447211108516, 0.20914613999356194, 0.20431636076287737, 0.27449128218087865, 0.2620361052068962, 0.19720474527288406, 0.24901206796460684, 0.17793709301453917]","[0.05101644906364183, 0.06967715589510634, 0.030567239500758604, 0.046676743080555534, 0.03274814016644372, 0.04374210787420661, 0.04174517527538626, 0.07534546399330275, 0.06866292043199958, 0.03888971155814309, 0.062007009992009976, 0.031661609070464766]","[55.1245, 84.2005, 28.877499999999998, -13.742, 1.1285, -30.171, 0.609, 3.3355, -8.657, 2.6195, -7.0115, -1.6825]","[3.71102136220641, 24.2719140527642, 24.81452760098215, 16.01143448493449, 19.858417162493428, 14.359240909647289, 16.654272252196314, 15.727414331274435, 11.94193644807492, 12.990238008493915, 8.956856796066143, 10.69560162035328]","[13.771679550752317, 589.1258117847723, 615.760780059905, 256.36603426534936, 394.35673219961353, 206.18779950128828, 277.36478425027605, 247.3515615475765, 142.60984612986022, 168.74628351731994, 80.22528366523625, 114.39589402130372]",18.21236,13.444045692922268,180.7423645933818,-4.105,2.8629921855543814,8.196724254545455,134.998,10.796572798809812,116.56598419999996,5.0,3.4745830358083647,12.072727272727272,1.0
SOLBDWO12AB0188CC2,Remember (Walking In The Sand),Aerosmith,22050.0,-9.982,202.222,0.29100000000000004,3.0,0.98,0.0,0.521,0.0,0.603,0.18009,0.04949535811439088,0.002449790474871799,0.30762,0.1776118056171283,0.03154595349457657,-9.119,7.5208634901202,56.56338763702299,-15.3105,8.926451459877857,79.68153566555553,0.0,2.2517598751224046,5.070422535211269,"[0.619, 0.23, 0.249, 0.2965, 0.20350000000000001, 0.2475, 0.2155, 0.4135, 0.2, 0.17, 0.179, 0.2645]","[0.3492308012386947, 0.2411151044242507, 0.2553470247784988, 0.27907692122500616, 0.18879780582973965, 0.339130574024966, 0.21501301143261428, 0.31076984196364604, 0.312895993726994, 0.17413404460351212, 0.23124872579933006, 0.19510723671537442]","[0.1219621525338207, 0.05813649358151731, 0.06520210306323129, 0.0778839279604283, 0.03564461148612408, 0.11500954623850294, 0.04623059508532152, 0.09657789467410954, 0.09790390289040306, 0.03032266548997795, 0.053475973183813745, 0.03806683381870915]","[47.515, 66.96350000000001, 32.986000000000004, -5.255000000000001, 26.700499999999998, -25.798000000000002, 0.2545, 4.046, -3.0285, -0.41600000000000004, -5.8655, 8.6605]","[7.749474563615767, 45.357064588593275, 32.085291570212064, 37.7110788682052, 21.937906749039698, 25.236488727762232, 19.544322334112284, 19.862590719475293, 14.164281699851523, 15.42520085802739, 15.895658294939224, 12.960335629855384]","[60.054356012127776, 2057.2633080938217, 1029.4659351455214, 1422.1254694039928, 481.2717525295616, 636.8803633064701, 381.9805354996802, 394.522510089386, 200.62687607274876, 237.9368215104889, 252.67195262947018, 167.97029963849897]",27.04617,13.107391539772618,171.8037129769028,-10.191,8.508408811287808,72.39302050000002,201.769,3.5541369010086137,12.631889111111116,0.0,0.0,0.0,0.2222222222222222
SOEBDKM12AC4686D3A,Bakslag,Kultiration,22050.0,-6.035,128.048,0.967,4.0,0.971,2.0,0.8140000000000001,1.0,0.901,0.23356,0.0020112081109778662,4.0449580656631565e-06,0.23190500000000006,0.08579912921707611,0.007361490574408523,-5.682499999999999,4.037235476079255,16.299270289312886,-15.9035,7.886365143690835,62.19475517962175,0.0,2.3605897371463644,5.5723839071207415,"[0.2735, 0.486, 0.2865, 0.182, 0.1645, 0.1575, 0.2965, 0.258, 0.2775, 0.357, 0.181, 0.277]","[0.29249833074705245, 0.32355208853779327, 0.2635016459604391, 0.20270449635441554, 0.25115808308899473, 0.20861686013178646, 0.3210061623401487, 0.3409766358545266, 0.31367503607232433, 0.35543050444503504, 0.2198510204994061, 0.29622234724910257]","[0.08555527348981208, 0.10468595399716803, 0.06943311742386062, 0.041089112842297264, 0.0630803827009384, 0.04352099433124535, 0.10304495626034993, 0.11626506619867041, 0.09839202825497396, 0.12633084349005208, 0.04833447121463028, 0.08774767900976792]","[49.2335, 16.130499999999998, 37.488, 20.293, 24.843, -9.983, 6.134, -1.7440000000000002, -13.156500000000001, -5.128, -10.3875, -1.8515000000000001]","[5.134802387963328, 46.65091358423297, 51.70754356087074, 56.058319806077506, 28.42823328970072, 39.614385320819935, 26.007099904144603, 22.970920370494678, 18.437231479594363, 19.945678713729116, 24.06176730796983, 18.790903606869946]","[26.366195563433894, 2176.3077382435717, 2673.670061099345, 3142.535219480462, 808.1644479736482, 1569.299524346394, 676.3692454241582, 527.6631826676074, 339.93150463214533, 397.8300993513068, 578.9686459828857, 353.09805836267793]",17.10742,7.655973910299909,58.61393651519287,-6.042000000000002,1.690974000813901,2.8593930714285705,128.3215,0.6940133798627927,0.481654571428577,4.0,2.9246489410818914,8.553571428571429,0.875
SOGBBEE12AB017ED6A,Bring It,Tonex,22050.0,-4.533,104.985,0.5,4.0,1.0,1.0,0.735,1.0,0.501,0.28574,0.0007322550701484712,5.361974877581425e-07,0.17382999999999998,0.12583060734787258,0.01583334174553449,-3.184,3.0084983085954624,9.051062072821756,-10.865,5.163085597688366,26.65745288905704,0.0,2.030692330267238,4.123711340206185,"[0.575, 0.68, 0.413, 0.439, 0.496, 0.502, 0.566, 0.565, 0.55, 0.383, 0.308, 0.186]","[0.27194519650947824, 0.26219411356252564, 0.2492561786198228, 0.25304550989221336, 0.2803615032674261, 0.2865627873327117, 0.32713036297190906, 0.3319326318504739, 0.2959758043586774, 0.26334130986849363, 0.2335645760292882, 0.3234332995000523]","[0.07395418990457875, 0.06874575318683859, 0.062128642580157004, 0.06403203007661024, 0.07860257251437099, 0.08211823108389293, 0.10701427437813298, 0.11017927208718223, 0.08760167676576605, 0.06934864548325399, 0.054552411175741146, 0.10460909922549051]","[53.393, 62.958, -1.9, -5.021, 9.241, -20.551, 4.617, 9.687, -12.894, 0.772, -6.815, -2.427]","[3.2186768057257944, 22.59320481768209, 33.45422115931818, 34.23025115602163, 26.22909289335367, 24.534555673391132, 22.82379795062874, 15.871074323260924, 16.118375200361708, 15.012989919561676, 16.275480255600296, 12.815797007211751]","[10.359880379717204, 510.4529039337332, 1119.1849133765725, 1171.7100942043203, 687.9653140081759, 601.944422090729, 520.9257528911247, 251.8910001744722, 259.80201909963534, 225.3898663248605, 264.89125755043506, 164.2446529300577]",19.99742,14.627191885450632,213.9547424537928,-4.357,1.7440054830762433,3.0415551250000004,105.0375,0.07592242281246228,0.005764214285714291,1.5,4.035556254807297,16.285714285714285,0.875
SOPBCNI12AF729FE49,You And I,Chasen,22050.0,-4.819,149.875,0.199,3.0,0.932,10.0,0.601,1.0,0.649,0.20008,0.0016674578955101329,2.7804158332990812e-06,0.29134,0.28296668792917834,0.080070146477609,-4.566,3.8973883074115516,15.189635618748273,-9.693,5.886061787047655,34.64572336094264,0.0,2.510921851912124,6.304728546409807,"[0.199, 0.085, 0.115, 0.097, 0.109, 0.228, 0.104, 0.167, 0.089, 0.169, 0.439, 0.107]","[0.3627164460164057, 0.19650718343982768, 0.24679179413401905, 0.3331336307181329, 0.17369197473174683, 0.3412210055664096, 0.18458028641631796, 0.3070544903572413, 0.1881238133741919, 0.2526892277541006, 0.3776983156220638, 0.165345317174615]","[0.13156322021077213, 0.03861507314345408, 0.060906189651888036, 0.11097801591544536, 0.030168902086213784, 0.11643177463975175, 0.034069882133529975, 0.09428246004854518, 0.035390569158447786, 0.06385184582296372, 0.14265601762374414, 0.027339073911574033]","[53.048, 47.103, 18.714, -13.766, 21.564, -29.328, -7.092, -3.649, -9.843, -1.28, -5.315, 3.714]","[4.402066515785715, 57.100774980794746, 36.23838489564528, 33.495856000984396, 33.9372499875268, 18.94116157675917, 22.86211650362663, 23.215525802541343, 17.0415876146623, 16.78577848654036, 14.634242067144232, 14.026088766655642]","[19.378189609401787, 3260.4985034073557, 1313.220539844932, 1121.9723692386824, 1151.7369367158879, 358.767601876898, 522.6763710253971, 538.9606382884629, 290.41570842821153, 281.76235939920116, 214.16104087977388, 196.73116609010356]",17.20694,18.226776968015987,332.21539864179823,-6.2195,2.47549704965632,6.128085642857144,149.92649999999998,0.08946627457156459,0.008004214285714583,10.0,3.7032803990902057,13.714285714285715,0.75
SORASFZ12AB01828C7,Raid The Itch,Ogris Debris,22050.0,-12.113,126.01,0.7929999999999999,4.0,1.0,1.0,0.618,1.0,0.509,0.23811,0.0026522111110814928,7.03422377774413e-06,0.13985999999999998,0.12476962238360675,0.015567458669747828,-12.17,6.321697241454391,39.963856012612055,-24.466,8.00226165894839,64.03619165827544,0.0,1.076763804116331,1.1594202898550725,"[0.623, 0.772, 0.475, 0.504, 0.45, 0.378, 0.269, 0.297, 0.218, 0.177, 0.136, 0.109]","[0.2970075705141223, 0.28226182146272333, 0.30019111714692415, 0.31193193327541363, 0.3053646008442379, 0.3094350408584269, 0.31682139756781036, 0.3359071853939905, 0.32917341358521074, 0.2893005871076082, 0.2494056385982878, 0.26932991097624076]","[0.08821349694270134, 0.07967173585545428, 0.09011470681391835, 0.0973015309969371, 0.09324753944876073, 0.09575004451105633, 0.10037579795682056, 0.11283363719931272, 0.10835513621134021, 0.08369482970080681, 0.06220317256461975, 0.07253860094646979]","[42.396, 11.189, -38.179, 23.049, 16.699, -35.569, 6.664, -3.584, -11.444, 4.766, -10.856, 4.864]","[6.142847084799488, 81.54348792774198, 61.251199595141635, 53.905995731306824, 34.029884628343815, 41.125784585715344, 28.716332388169533, 29.88671452492523, 16.146568261316332, 21.71438247392424, 23.79719251496626, 14.66460337887594]","[37.73457030722957, 6649.3404234218015, 3751.709451843879, 2905.8563757836696, 1158.0330478183907, 1691.3301577906618, 824.6277458278346, 893.2157050943769, 260.71166661734793, 471.5144062238682, 566.3063715943662, 215.05059225973966]",16.29456,19.2961669904316,372.3420605226222,-13.4035,9.641422233341867,92.95702268157892,125.973,28.16737936748073,793.401260431579,1.0,4.3637260756328295,19.04210526315789,0.65
