user_id,song_id,play_count
85c1f87fea955d09b4bec2e36aee110927aedf9a,SODJTHN12AF72A8FCD,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOELXOV12A8C13616B,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOGGLLR12A8C13C471,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOHANDU12A8C13C47F,1
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOIDFHN12A8C13ABAC,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOJONCB12A8C13B8F5,3
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOJQTIA12AF729F6BF,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOKLBHE12A8C13B8FA,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOLEBXE12B0B8062D3,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOQWKES12A8C136184,1
85c1f87fea955d09b4bec2e36aee110927aedf9a,SORKSWV12AF72A4DD7,1
85c1f87fea955d09b4bec2e36aee110927aedf9a,SORNOFK12AF72A0F50,1
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOTVFEF12AF729E6CE,3
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOTXQVF12A8C13ABBA,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOUOAUF12A58A7EC58,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOUSQUG12A8C13616F,2
85c1f87fea955d09b4bec2e36aee110927aedf9a,SOXRCLC12A8C136166,3
bd4c6e843f00bd476847fb75c47b4fb430a06856,SOBDRND12A8C13FD08,1
bd4c6e843f00bd476847fb75c47b4fb430a06856,SOCHBAJ12AAF3B3A4F,1
bd4c6e843f00bd476847fb75c47b4fb430a06856,SOCZTMT12AF72A078E,1
bd4c6e843f00bd476847fb75c47b4fb430a06856,SOHRQZQ12A6D4F81D2,1
bd4c6e843f00bd476847fb75c47b4fb430a06856,SOJGMYY12AB01809BE,2
bd4c6e843f00bd476847fb75c47b4fb430a06856,SOPTASI12AB0183185,2
bd4c6e843f00bd476847fb75c47b4fb430a06856,SOQFEDG12AB018DD24,1
bd4c6e843f00bd476847fb75c47b4fb430a06856,SOSOREL12AB01831EA,1
bd4c6e843f00bd476847fb75c47b4fb430a06856,SOVRZIX12AAF3B2A32,1
bd4c6e843f00bd476847fb75c47b4fb430a06856,SOWBXWN12AB01837CF,2
bd4c6e843f00bd476847fb75c47b4fb430a06856,SOZMJFG12AB017BDAF,1
8937134734f869debcab8f23d77465b4caaa85df,SOAFPAX12AB0187A17,6
8937134734f869debcab8f23d77465b4caaa85df,SOEBOAR12A6D4FD136,1
8937134734f869debcab8f23d77465b4caaa85df,SOFRDND12A58A7D6C5,5
8937134734f869debcab8f23d77465b4caaa85df,SOJCGJJ12A8AE48B5D,5
8937134734f869debcab8f23d77465b4caaa85df,SOJQOIK12AF72A0AAF,5
8937134734f869debcab8f23d77465b4caaa85df,SOLCKXH12A58A79553,5
8937134734f869debcab8f23d77465b4caaa85df,SOQTRKE12A6701C596,11
8937134734f869debcab8f23d77465b4caaa85df,SORXCYP12A6D4F96F6,5
8937134734f869debcab8f23d77465b4caaa85df,SOTUZXK12AB017BC50,5
8937134734f869debcab8f23d77465b4caaa85df,SOULCVQ12A8AE474FC,5
8937134734f869debcab8f23d77465b4caaa85df,SOVHVBJ12A58A7AB0A,5
8937134734f869debcab8f23d77465b4caaa85df,SOVVNSS12A58291F72,15
969cc6fb74e076a68e36a04409cb9d3765757508,SOABRAB12A6D4F7AAF,2
969cc6fb74e076a68e36a04409cb9d3765757508,SOAOQFD12A6D4FAAA9,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOBFPJC12A58A7D1AB,9
969cc6fb74e076a68e36a04409cb9d3765757508,SOBZZDU12A6310D8A3,2
969cc6fb74e076a68e36a04409cb9d3765757508,SOCFPEA12A6701CD37,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOCFYDV12A8C1406E2,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOERVXG12A6D4F5583,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOFXZAW12A67ADC90E,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOGFUFC12A8C13F1E5,6
969cc6fb74e076a68e36a04409cb9d3765757508,SOHFHEP12A8C135C0E,10
969cc6fb74e076a68e36a04409cb9d3765757508,SOKDLBH12AB01892F0,8
969cc6fb74e076a68e36a04409cb9d3765757508,SOLVRLL12A67020D7F,2
969cc6fb74e076a68e36a04409cb9d3765757508,SONGLDE12A8C130A59,1
969cc6fb74e076a68e36a04409cb9d3765757508,SONQEYS12AF72AABC9,1
969cc6fb74e076a68e36a04409cb9d3765757508,SONZWDK12A6701F62B,10
969cc6fb74e076a68e36a04409cb9d3765757508,SOOCUXJ12A6D4F6FB7,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOPKPFW12A6D4F84BC,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOPXRQT12A6701EAC9,9
969cc6fb74e076a68e36a04409cb9d3765757508,SOQBMFK12A8C13835B,1
969cc6fb74e076a68e36a04409cb9d3765757508,SORFXUY12A6D4F96F4,2
969cc6fb74e076a68e36a04409cb9d3765757508,SORPHNV12A6701CD63,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOSKTXE12A8C1384B0,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOUFPNI12A8C142D19,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOUIBQV12AF729E50D,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOXIIIM12A6D4F66C8,2
969cc6fb74e076a68e36a04409cb9d3765757508,SOXXOMK12A679AE582,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOYNLAI12A58A7F409,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOZJCWK12A6D4F816A,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOZRBOZ12A58A7AD7E,1
969cc6fb74e076a68e36a04409cb9d3765757508,SOZWVEH12A6D4F7C37,1
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SODCXXY12AB0187452,2
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SODGVGW12AC9075A8D,6
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOEBNJI12AB0187464,4
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOEPZQS12A8C1436C7,13
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOGEKGR12A6D4F81E8,4
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOJNQZO12AF72AAE32,2
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOKOXWU12AF72AD1BC,4
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOMNTMT12A8C1400F6,1
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SORQQYZ12AB0187456,3
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOUSQCN12A8C133302,3
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOVEUVC12A6310EAF1,5
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOWEHOM12A6BD4E09E,1
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOWGXOP12A6701E93A,8
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOWPAXV12A67ADA046,18
4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOXGQEM12AB0181D35,12
e006b1a48f466bf59feefed32bec6494495a4436,SOAUWYT12A81C206F1,2
e006b1a48f466bf59feefed32bec6494495a4436,SOAXGDH12A8C13F8A1,2
e006b1a48f466bf59feefed32bec6494495a4436,SOBFMHC12A6D4F9401,1
e006b1a48f466bf59feefed32bec6494495a4436,SOBONKR12A58A7A7E0,2
e006b1a48f466bf59feefed32bec6494495a4436,SOBTRCD12A6701E976,2
e006b1a48f466bf59feefed32bec6494495a4436,SODEOCO12A6701E922,2
e006b1a48f466bf59feefed32bec6494495a4436,SODJWHY12A8C142CCE,1
e006b1a48f466bf59feefed32bec6494495a4436,SOEKGDE12AB0182795,4
e006b1a48f466bf59feefed32bec6494495a4436,SOGYNZW12A8C1388A4,5
e006b1a48f466bf59feefed32bec6494495a4436,SOIICEQ12A6D4F7FE0,1
e006b1a48f466bf59feefed32bec6494495a4436,SOIRRMU12A6D4FB0C0,2
e006b1a48f466bf59feefed32bec6494495a4436,SOJFYRR12AB017BF2A,1
e006b1a48f466bf59feefed32bec6494495a4436,SOJWVKE12A6D4F3392,2
e006b1a48f466bf59feefed32bec6494495a4436,SOLFXKT12AB017E3E0,2
e006b1a48f466bf59feefed32bec6494495a4436,SONYKOW12AB01849C9,2
e006b1a48f466bf59feefed32bec6494495a4436,SOPOGMQ12AF72AC35F,2
e006b1a48f466bf59feefed32bec6494495a4436,SORJMZL12A8C13AC49,1
e006b1a48f466bf59feefed32bec6494495a4436,SORMKFZ12A6D4F9395,9
e006b1a48f466bf59feefed32bec6494495a4436,SOSXLTC12AF72A7F54,2
e006b1a48f466bf59feefed32bec6494495a4436,SOTWNDJ12A8C143984,1
e006b1a48f466bf59feefed32bec6494495a4436,SOUVTSM12AC468F6A7,2
e006b1a48f466bf59feefed32bec6494495a4436,SOVVENS12A8C144DB5,3
e006b1a48f466bf59feefed32bec6494495a4436,SOWCKVR12A8C142411,3
e006b1a48f466bf59feefed32bec6494495a4436,SOWUVFQ12AB018740E,11
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOAUBGU12A6701C57A,2
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOCLQES12A58A7BB1D,2
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOCVTLJ12A6310F0FD,2
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOEWTBE12A58A7E7C2,2
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOICNON12A8C140437,4
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOKLRPJ12A8C13C3FE,2
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOMRYYN12A6310F0F3,2
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOOWPBJ12A8C137FB4,2
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOPXKYD12A6D4FA876,3
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOUKJBT12A6701C4D6,2
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOZBZFF12A6310F12D,1
9bb911319fbc04f01755814cb5edb21df3d1a336,SOBUJFP12A8C135A9A,1
9bb911319fbc04f01755814cb5edb21df3d1a336,SODGSFW12A8C1337FB,4
9bb911319fbc04f01755814cb5edb21df3d1a336,SOIKDCZ12A67ADD8DB,6
9bb911319fbc04f01755814cb5edb21df3d1a336,SOIYHAZ12A6D4F6D30,2
9bb911319fbc04f01755814cb5edb21df3d1a336,SOLRGVL12A8C143BC3,3
9bb911319fbc04f01755814cb5edb21df3d1a336,SOOTIZW12A8C13E0E6,6
9bb911319fbc04f01755814cb5edb21df3d1a336,SOOVMTP12A8C1465B1,2
9bb911319fbc04f01755814cb5edb21df3d1a336,SORTVII12AF72A23A6,2
9bb911319fbc04f01755814cb5edb21df3d1a336,SOTXRZC12AB018165A,2
9bb911319fbc04f01755814cb5edb21df3d1a336,SOVFDZD12A6D4F8EAE,16
9bb911319fbc04f01755814cb5edb21df3d1a336,SOXBXBI12A8C13C71C,5
9bb911319fbc04f01755814cb5edb21df3d1a336,SOZAUIY12AB017B6A0,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SOAFTRR12AF72A8D4D,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOALEQA12A58A77839,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOAQZXK12A6701D993,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOASIWE12A6701D990,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOASVIB12A8C139435,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOATNYF12AF72A8D48,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOBDKVR12A8C13E705,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOBDMNP12AF72AB1E1,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SOBDWET12A6701F114,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SOBFMHC12A6D4F9401,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOBIQWH12A8C13BCDE,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOBJIZY12A6701F11A,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOBKWUG12A58A7CE74,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOCGPAT12AC3DF8399,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SOCSISN12AF72AB1DE,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SOCYIFZ12AF729C0A3,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SODAQMD12A8C131D57,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SODMASJ12AF729E6FA,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SOEMYLD12AB017F4DD,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOEWYLX12A6D4F8E5F,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOFNCRW12A6D4F727B,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SOFWANS12AF72A12E6,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOFXYLJ12A6310D8BC,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOGEVAT12A67020DD0,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOGIYND12AB017B10E,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOGKSLA12AB017F82F,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOGQTAC12A6D4FA26B,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOGTMYT12A6D4F98D9,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOHCLPF12AB017FD26,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOHDSVJ12A6D4F93FF,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOHFDJF12A8C136368,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOHHZAZ12A58A7990B,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOHTBKO12A58A75570,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOHZUAA12A6701F116,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOIDSDT12A6D4F98DB,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOIJLDG12A8C135B96,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOIMCDE12A6D4F8383,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SOJNPGW12AB018896E,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOJNURN12AF72A3EF3,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SOKIKWC12A6D4F98D8,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOKJQGO12AF72ACA9F,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOKOXWU12AF72AD1BC,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOKQMNB12A6D4F74FD,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOLCGMX12AB0185163,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOLJSEJ12A8C132F61,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOLQYOG12B0B80BA71,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SOLXDDC12A6701FBFD,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOMNXML12A6D4F8386,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOMQFYE12A8C138F05,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SONJBQX12A6D4F8382,4
b64cdd1a0bd907e5e00b39e345194768e330d652,SONKFWL12A6D4F93FE,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SONQBUB12A6D4F8ED0,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SONSEBX12AF72AA3ED,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SONSOPT12A6D4F9405,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SOOBNUD12A6701F2F8,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOOSADY12A6701F119,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOPLAHV12A8C13D110,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOPTJQJ12A58A7DA70,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOQPCVN12AF729FB85,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOQQRQZ12A8C1384DE,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOQXLEC12A8C13BCEC,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOQXQEM12A6701D9B5,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SORNIJC12A8C1384CD,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOSAGHZ12A8C135BB8,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOSJTOL12A6D4FB4CD,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOSOXJK12A8AE47120,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SOSSZCB12A8C1384EF,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOTHRRH12A8C13DCBA,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOTIEEP12A6701C779,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOTJQZN12AF72AA288,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOTQOTB12A8C13E651,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOTSVKB12A8C139EF0,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SOUBKFT12A6701F07A,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOUGAYN12A6D4F6E90,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOUGCDK12AC95F075F,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOUZRCP12AB0182164,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOVLCEQ12A6D4F74FF,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOVMCAR12AF72A1268,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOVRQIK12A6701F118,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOVTXNV12A8C13FBD4,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOWEBRA12A6701F115,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOWIKKV12AB017E9D6,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOWUTFF12A8C138AB2,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOXFTSF12A6D4F7278,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOXGQCN12A8C1384FA,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOXSDRE12A6D4F8B3A,1
